diametr (micrometer),coordinate center x,coordinate center y
2.912097930908203,1371.1843872070312,483.23435974121094
2.235376993815104,681.1008769963117,278.52589676006903
1.8812452952067058,1086.2264075083863,816.026395301355
2.912097930908203,471.0343627929688,147.8843765258789
2.868859608968099,424.20912939966706,495.79956602389996
3.835471598307292,965.2343444824218,690.6218872070312
2.3716506958007812,882.4999694824219,483.23435974121094
2.912098439534505,938.7593383789061,244.95937347412112
2.7120824178059895,1088.7843627929688,799.8312683105469
3.1090957641601564,771.9684257309692,264.119329089198
2.684917449951172,566.0769542969555,1077.7518783862986
1.8835858662923177,979.5749816894531,419.25311279296875
2.2812873840332033,716.7284036920099,349.4534097955256
2.0900238037109373,469.5635374160059,427.7891812097509
3.1053952534993488,746.5125188950568,380.077263445933
1.764532979329427,283.3805413314237,921.0807329119928
2.371649678548177,188.63436889648438,612.3000183105469
2.174317169189453,822.8315274454901,701.5721174936155
3.3090980529785154,836.85655718548,41.2674744125924
2.5305147806803387,612.234375,233.92813110351562
2.511871337890625,697.3922865844344,1112.759374747273
3.590739440917969,765.0359192983534,27.110946877705118
2.969774119059245,768.9734435811915,186.38480143466396
2.6803855895996094,857.1003600578164,168.7743793422806
2.912098693847656,859.3343505859374,94.93437576293945
2.9120969136555988,947.5843505859375,465.5843505859375
2.5305147806803387,912.2843627929688,604.578125
2.7138033548990887,1349.7474458330269,680.932579901422
1.9582220713297527,221.63056405822317,454.4555456438755
3.4631573994954428,623.7666839007295,397.6916794943766
1.9582210540771485,442.2555618889978,1063.380592821788
2.881536356608073,1083.7084373030684,683.407959855775
2.371649169921875,582.4499816894531,412.63435363769537
1.9081165313720703,415.41507397213104,508.14319352794405
3.4639264424641927,75.43067489761874,731.8556842822691
2.090023676554362,680.3391995202978,278.78854351952145
2.9120969136555988,656.359375,915.6593627929688
2.1113014221191406,1014.6807086311333,421.11941050657504
2.3716417948404946,1150.5593872070312,162.22499847412112
5.471820068359375,1252.046875,1074.5093994140625
2.7120844523111978,1211.231201171875,765.6343994140625
3.1033030192057294,1285.1364420744453,397.14882362053874
2.9121019999186197,259.23436737060547,377.3343658447266
2.559771982828776,888.802345167223,603.5690698233435
2.912098439534505,832.859375,244.95937347412112
2.9121007283528644,1185.8593139648438,244.95937347412112
2.9121014912923178,753.434356689453,800.9343872070311
2.912104034423828,170.984375,730.3343811035156
2.3716506958007812,811.8999938964844,306.73435974121094
2.9121065775553387,126.859375,739.1593933105469
2.8815269470214844,697.6829695835798,1104.7334409049263
4.576164754231771,1260.871826171875,267.0218734741211
2.9121004740397134,859.3343505859375,483.23435974121094
2.3716443379720054,1173.7249755859375,430.28434753417963
2.9121075948079427,665.1843566894532,483.23435974121094
1.9978074391682943,538.7907415093398,103.01171122232932
2.9121058146158854,1009.3593444824219,244.95937347412112
2.9697725931803385,1324.9484507452105,601.1598093375594
4.5761566162109375,95.97187423706055,593.5469055175781
2.043355178833008,257.87320453818836,480.7894163576874
2.9121060689290363,1035.8343505859375,1030.3843383789062
2.3716524759928386,1032.5249633789065,244.95937347412107
2.0900241851806642,592.0892016611917,578.8385638282316
2.7856877644856772,589.3573066007636,170.66832590818757
2.7120824178059895,82.73437118530273,605.6812438964844
2.9121017456054688,435.73435974121094,236.1343765258789
2.912096150716146,259.23436737060547,1118.6343383789062
3.5985944112141928,349.3229063785478,604.1686452939138
2.8753318786621094,940.3683668700396,837.8434021952803
2.9120946248372395,1071.1343383789062,447.9343566894531
3.5317469278971356,604.2466134469281,510.5465887198101
2.9121014912923178,1309.4093627929688,368.50935363769526
2.9120989481608075,1229.9843139648438,783.2843627929688
2.371648661295573,312.1843719482422,171.04999542236325
3.0119105021158856,843.2725450607762,386.96518248882046
3.0826764424641926,443.04966784856964,151.77371552483987
2.2812876383463543,266.65342107858527,128.82843564923238
2.6123692830403646,1083.020909742682,1098.0746424002111
2.371651204427083,326.5249938964843,818.5843811035156
2.9120989481608075,1335.8843383789062,906.8343811035156
3.8354728698730467,1340.296875,853.8843688964844
2.9120943705240885,876.984375,1065.6843872070312
2.3716555277506512,1314.9249877929688,500.88435363769537
2.3716471354166666,176.49999237060544,377.33436584472656
3.8354695638020835,1229.9843139648438,1034.796875
1.8812447865804036,424.3514057488748,771.9013926572801
2.3716445922851563,471.03436279296875,56.32499885559083
2.371643829345703,594.5843505859375,444.62498474121094
2.923187764485677,1024.406257361389,557.6097509376234
2.3716476440429686,1053.4843139648438,753.5000305175781
2.0433583577473957,928.5731918602467,480.78941496909886
3.8354639689127605,210.6968765258789,500.8843536376953
3.590740966796875,1073.91095015614,274.2109418416372
2.2812896728515626,372.5534293802857,578.9034510417808
3.5248021443684894,526.3171538076112,97.5755501613812
2.5305254618326822,585.7593688964844,516.328109741211
1.8835853576660155,697.1749877929688,516.3281097412109
2.9121004740397134,418.0843658447267,959.7843627929686
2.5305147806803387,612.234375,1142.903076171875
2.9120946248372395,1335.8843383789062,712.6843872070312
2.5305015563964846,821.828125,1127.4593505859375
2.3716384887695314,1106.4343872070312,1124.1500244140625
2.912103780110677,982.8843383789061,536.1843566894532
2.371648406982422,329.83436584472656,179.875
2.912102762858073,312.1843719482422,1083.334411621094
2.712080637613932,956.4093627929688,217.3812484741211
2.5305147806803387,912.2843627929688,472.2030944824219
2.9120969136555988,409.2593688964844,915.6593627929688
2.9120969136555988,682.8343505859375,977.4343872070312
2.9120989481608075,903.4593505859375,1092.1593627929688
3.056324513753255,990.00059750391,345.90610844450134
2.9120989481608075,1353.5343627929688,465.5843505859375
2.530517323811849,303.3593597412109,481.0281066894531
2.189866129557292,1352.459158033281,720.4341992899556
2.9120997111002604,824.0343627929686,165.5343780517578
2.3716456095377603,503.0249938964843,589.1343994140625
1.8812442779541017,953.8514020062959,110.02640395233458
2.912103780110677,647.5343627929688,853.8843688964844
2.912102762858073,1044.6593627929688,350.85935974121094
2.881531016031901,289.4584811614692,100.95797160672967
2.9121014912923178,621.0593566894531,1021.5593872070311
2.09002685546875,301.8885314578094,480.73919271611857
1.9081127166748046,1333.2150544357107,790.543212025457
2.2402999877929686,1282.934387207031,372.9218597412109
2.785689036051432,776.2183274123468,495.6572843360919
2.7120814005533855,346.3812408447265,889.1843872070312
2.9121083577473956,894.6343688964845,995.0843811035155
2.5305188496907554,435.73435974121094,1019.3531494140625
2.91210454305013,1009.3593444824218,209.65937805175778
2.712085469563802,541.6343688964844,588.0312805175781
3.524805959065755,261.87555093743254,600.2921544668723
2.881529998779297,15.883487607217829,621.6329955666679
2.912103780110677,435.734359741211,483.234359741211
2.530522664388021,777.703125,571.4843444824219
2.3716476440429686,488.68437194824224,329.8999786376953
2.0900243123372397,637.2385272071378,983.7641894541604
3.5268397013346355,1329.1929533924288,555.5319956732201
2.9121075948079427,576.9343566894532,412.63435363769537
1.8004205067952475,1033.6280517578125,1150.106201171875
2.371651204427083,1314.9249877929688,845.0593872070312
2.489246622721354,1206.4422821007504,329.9174935794248
3.5544283548990885,184.2218704223633,278.0531158447265
2.9120969136555988,912.2843627929688,959.7843627929688
2.9121004740397134,982.8843383789062,394.98435974121094
2.371648406982422,617.749969482422,200.8343734741211
2.530517323811849,1053.4843139648438,604.578125
2.5305147806803387,839.4780883789062,836.234375
2.0900177001953124,1307.9385038103537,674.8892462334728
2.3716415405273437,1103.125,783.2843627929688
2.3716524759928386,718.1343688964844,479.9249725341797
1.7645376841227214,1032.4306775322427,119.08055403838823
2.371653747558594,629.8843688964844,73.97500228881836
3.685902404785156,1216.746826171875,464.4812316894531
2.8815261840820314,26.98296847610237,663.4834895448696
2.6803789774576825,1197.9243704991604,772.2253575608644
1.9582210540771485,345.1805496819665,586.8306050288193
2.9121017456054688,1053.4843139648438,253.7843780517578
2.9643819173177084,1260.2641413080694,965.7025611591328
2.5305147806803387,707.1030883789062,659.734375
2.9121002197265624,259.23436737060547,200.83437347412112
3.1386082967122397,420.1102355580426,93.21377705571565
2.5305147806803387,918.9031372070312,871.5343627929688
2.9121004740397134,515.1593627929688,350.85935974121094
2.530517578125,257.02811431884766,342.0343475341797
2.964375305175781,829.9525421869993,504.68914259407967
2.5305147806803387,938.7593383789062,975.2281494140625
1.9978103637695312,1271.2657244138768,438.36169527120427
2.9121109008789063,1212.3343505859375,412.63435363769526
1.9081164042154948,203.61508674430127,993.5181923976673
2.9120997111002604,982.8843383789062,165.5343780517578
2.5305188496907554,400.4343719482422,1010.5281372070312
3.1330970764160155,1214.5475937088672,1102.087471542871
2.2166417439778647,363.336130705469,588.4241714024276
2.371643829345703,317.6999969482422,959.7843627929686
2.9121004740397134,479.85935974121094,703.859375
2.5305147806803387,859.3343505859375,75.078125
2.3716417948404946,1106.4343872070312,691.7250061035155
2.9120969136555988,824.0343627929688,553.8343505859375
2.371659596761068,494.1999816894531,1100.984375
1.9081179300944011,1165.5400218345012,252.2182153388361
2.5305147806803387,506.3343505859375,383.9530944824219
1.8812442779541017,830.3014135523006,198.27640351245026
3.061637369791667,927.8856978435873,838.8503625239181
2.5305147806803387,700.484375,1028.1781005859375
2.600777435302734,1038.2844220291893,683.6663871042276
2.530517323811849,1298.3780517578125,342.03434753417963
2.9120969136555988,523.984375,977.4343872070312
2.119030507405599,406.66244067253166,579.8152782743298
1.6640567779541016,441.25,400.4999847412109
