diametr (micrometer),coordinate center x,coordinate center y
2.499659474690755,807.7881511484368,318.46081120645164
3.7969289143880207,614.3649070099558,269.9253164812994
3.0892478942871096,541.4404074293512,844.8704701371769
2.8703598022460937,673.9682043208455,662.7394134171349
2.6449457804361978,966.583189574659,1017.3018581940695
2.8662022908528644,548.2488782457716,695.3349031670413
2.2677960713704426,304.9882324884427,462.785504017083
2.7166160583496093,482.62994037934243,275.0919407383313
1.7953697204589845,907.6054706840974,553.5679574182758
2.4969874064127606,552.171405539063,785.0934946679512
3.001478576660156,908.0542536984358,866.4829293811728
2.3719833374023436,980.1308267956854,952.6653498375815
2.825378672281901,878.0874938964844,503.64215087890625
3.120108795166016,778.2546997070312,887.5296630859375
2.3497746785481772,557.3318769908847,801.7396823463214
2.5172604878743488,281.5194076766454,924.6773101870929
2.2880818684895834,683.3859252929688,448.48591613769537
1.6035536448160808,858.1815489794255,588.3169850027622
2.2971458435058594,1025.3546447753904,559.4554693340596
2.2880772908528644,634.8484191894531,880.9109497070312
1.9400052388509115,836.7921774986902,1027.922397100022
2.2760709126790366,446.8583058996842,1005.0279430335198
2.434736124674479,384.44104026361555,692.3918577374693
1.5692440032958985,470.1935376102969,853.0435581588102
1.7188201904296876,845.5114974569145,389.9864886524135
2.288074239095052,833.4109191894531,505.84840393066406
1.9376009623209636,825.0830088916019,707.9268865776746
2.528514607747396,627.4251937878589,758.8355152228729
1.8129772186279296,844.7384815473303,939.0838133727675
1.507209014892578,699.8901952266727,522.0903533551041
2.6017972310384114,747.2153467019909,383.2089598067882
3.120108795166016,932.6921997070312,905.1796875
2.2206761678059896,908.3392292579475,608.8648762877128
2.2880823771158854,409.8109283447266,585.2734375
2.155683390299479,436.82668715942873,449.5985008632175
2.173132832845052,442.67263922769666,403.2460907438645
1.8848341623942058,251.7255229499915,531.4202046409256
2.385902913411458,349.0419664932331,392.1294603897175
1.9996997833251953,787.8299219149324,679.6870266702306
1.912416966756185,637.6246957852059,1015.237555671672
1.6962977091471354,911.4104953892435,478.2067284084236
1.8735472361246746,608.5476996249,685.8798951840082
2.169739023844401,967.7669521878499,830.5675320187273
2.288531494140625,432.6643751495406,1119.7745072524158
2.0334205627441406,571.5773840089594,441.8315717397494
2.629170227050781,720.4388831078868,842.951395314918
2.5375946044921873,494.9952602355512,436.5952687047806
1.7861607869466145,594.124722544373,289.3307152323475
1.946526336669922,969.3262482396705,571.5713310549962
1.6709527333577474,934.5476371129141,482.1291110169509
1.6959335327148437,752.6794941663824,716.8286557848058
2.2208567301432294,569.4576355905158,518.4869901588835
2.4815460205078126,750.8145533087436,362.0169160803471
2.439751688639323,605.991917732434,396.5688395018959
2.157349395751953,985.2325310858034,1005.5858440027473
2.088961919148763,849.6411495332097,825.7021685576448
2.8937118530273436,190.97420443567103,831.9104701048409
1.7953697204589845,841.4179706840976,725.6554818323383
1.803369903564453,1076.6926619771082,724.2031947591547
2.299316914876302,808.239899618919,348.47989378321984
2.207586924235026,623.5950142435571,398.6571783425972
2.269073994954427,885.9544885780589,480.94446636375665
1.932815933227539,603.0967148646058,514.5179803449072
2.0052978515625,318.6923334643053,729.314352647437
2.2880772908528644,943.7234191894531,726.4734497070312
1.9784287770589193,1082.531968302884,685.7908811954677
3.3789522806803385,39.72018874059178,502.6564183420759
2.288086700439453,1089.3358764648438,805.8984375
1.9997002919514975,717.2299129927408,353.1619734853167
2.591657511393229,688.1288609897332,964.363790398567
1.9695995330810547,556.202942797037,1048.9299318186422
2.2880818684895834,661.3234252929688,483.7859039306641
2.213384246826172,481.4603799933805,478.77219522720804
2.7049649556477866,761.409613375911,374.81832585222577
2.004614766438802,1047.551159448804,758.1767413272436
0.9304813385009766,385.1029828858816,979.211645903356
2.2880704243977865,678.9734191894531,977.9859313964843
1.6608019510904948,876.0501723622897,561.7251898480422
1.9589654286702474,834.9607362938802,1106.9207055894901
1.6797595977783204,445.3072963468935,1063.8708198021689
1.5460169474283854,354.61340005232387,875.864333694773
2.1424288431803387,395.8183724215693,859.7270063406946
2.5285123189290366,490.6376871840953,577.9230389919973
1.7315747578938803,642.8208469354365,624.1333695996027
1.825998051961263,966.6658701859434,464.41452473099406
1.851703135172526,947.9781934612927,460.25760133556923
1.660809580485026,951.0626473121818,879.4252152481629
2.2880772908528644,418.6359405517578,514.6734161376953
1.7315783182779947,483.9708357198599,337.3208304385733
3.120108795166016,297.29217529296875,296.2546691894531
1.6405951182047527,425.73061382552993,773.8126478569827
1.9671957651774088,677.7675475278264,1125.5690518223546
1.7540552775065104,770.492967624651,1130.6783255333569
1.7001795450846353,647.0059216525486,853.5307433286738
1.8268990834554037,907.847473734719,417.0224592617757
1.4848864237467447,750.7242269494036,783.2298984047984
2.0005452473958334,943.7234191894531,376.2312316894531
2.0754488627115886,982.5041770434806,422.4066772562829
1.8764270782470702,943.3894831074663,840.0990416539948
2.2880844116210937,890.7734375,607.3359375
1.5545511881510417,465.40920493384647,914.7596627745943
1.890789540608724,413.90552236967306,795.870702962087
3.2755218505859376,1326.8052959093416,778.5615978511428
2.2880818684895834,573.0734252929688,413.1859283447266
2.0403029123942056,373.2208337538726,581.6550361620508
1.7229723612467447,1105.6532104724809,717.1624751079859
2.177565002441406,467.6938628888953,991.9064104543353
3.119739023844401,224.4721423818682,275.2349802959702
2.585296630859375,835.1565034969851,186.32532205321743
3.6327845255533853,1248.6119905524681,1076.8756072869014
2.177398681640625,588.2803530522425,407.44638373806333
1.4407616933186849,493.3167183321362,493.4164662941997
1.8070287068684896,885.2292626065183,659.154280727507
1.8016347249348958,1032.549409072603,493.1868710919986
1.7118914286295572,319.6477345375437,973.371737996523
1.8160330454508464,427.28296780246586,495.6597474819542
2.5837918599446614,766.6231629060273,25.294780760936835
2.4198013305664063,1249.565102860221,705.5145920349688
1.4376661936442057,545.1966814977867,985.4092046159494
2.3644620259602864,963.0964585766304,687.3000933596254
1.7850203196207681,603.2101174639052,699.3508750871706
2.0259905497233075,990.4577275733403,347.6242342756869
1.820697021484375,968.9598054048924,969.596415915681
2.4054908752441406,58.71043177780391,528.6443351621393
1.4418206532796225,590.237932832288,450.11188273876905
2.190314229329427,684.6585067516428,279.17701768535005
2.4757761637369793,93.40657255573637,913.094089678612
1.1278928120930989,285.57225503166256,415.5448580168996
2.2880772908528644,405.39842224121094,823.5484313964844
1.5072085062662761,633.4403768217793,840.0527010253475
1.5862388610839844,902.2300842719845,438.33098873869824
2.903143819173177,444.86704389544553,154.81694238680174
3.0328768412272136,934.0133179647758,223.9817835115254
2.7359079996744793,222.27967834472656,461.7234039306641
1.8242603302001954,1089.1619561347059,817.7217403196644
0.9269225438435872,579.2529913350911,1080.4539775145233
2.7191805521647137,1257.937852179539,969.197715937313
2.106944274902344,963.1207310213106,676.6974359403837
1.8275108337402344,474.68421424819934,585.1031982712924
1.5090685526529948,343.85614667639703,1051.0480332715795
2.3220644632975262,886.8578250320992,679.7621733567454
1.7390719095865885,14.99882097388872,626.0651732955264
1.150381851196289,358.36420258517484,919.1201580535987
1.6560775756835937,412.2806632884528,964.1687773376888
2.9137560526529946,72.62143110462395,734.7993379659432
1.5412026723225911,1078.3667383155127,456.8930919876778
2.0005482991536456,1017.0812072753906,426.42341613769526
2.5860933939615887,92.77605528457791,607.9794233967272
1.7319681803385416,651.0528215695626,883.877833776594
2.682439168294271,885.8234789552124,233.1088163377137
1.8242532094319661,355.4467375940663,832.1995291688261
1.6959356943766275,593.8294813236743,580.0411715202135
1.8269012451171875,921.0849579923233,880.3349883652618
1.7319588979085287,478.96533329059014,597.0653555504824
1.718823750813802,1088.1989351154243,562.0739961505805
1.4382806142171225,468.90053662970513,681.8609585150579
1.7459428151448568,469.85629517766694,430.1953611893737
2.3254933675130207,967.6064042314442,333.29036119930527
2.5102783203125,767.1553379111433,15.327459920527273
1.340187708536784,499.150181828397,778.8371739399437
2.1219164530436196,129.365887830171,676.0950138528077
2.4054967244466146,777.9479445161264,480.10682525828133
1.917734146118164,396.57344055175776,583.0671997070312
1.8429514567057292,654.1531066894531,1039.7609252929688
1.5191074371337892,868.0493203833498,376.0352883226641
2.2880821228027344,1111.3983764648438,576.4484558105469
2.194893391927083,939.9792670881665,633.0647198633951
1.9495206197102866,183.52222984986898,617.7254841929897
2.374200948079427,260.45257510781533,603.7388813930678
2.277581278483073,129.17684288636016,919.7997064292115
2.029033406575521,1044.317293214841,404.50786768743984
2.5091400146484375,31.661620406390643,542.9468784567719
2.222949727376302,775.0372437870311,419.35312189058476
2.075445302327474,264.59419154489024,654.941708016196
1.6947348276774088,476.19907552315686,297.73138064428247
1.721563466389974,330.3859405517578,819.6875
3.2830963134765625,1057.5406454086572,288.72814149857754
1.4827944437662761,915.4437255245296,1108.5120594052362
1.9177330017089844,553.2171936035156,510.26092529296875
1.7807568868001302,569.910335348876,1077.0556543804526
2.9930262247721355,1074.9184163531384,275.23101377834695
2.302936553955078,693.53142287417,785.1477998478679
1.7319653828938801,968.7528220005978,477.9278018150528
1.7953712463378906,289.8554666559679,403.5429551859183
2.0177191416422526,164.6165980086558,464.01896123885456
2.643562825520833,1215.5153452664551,468.1475298077864
1.300388717651367,375.44568134508245,606.3547354286571
1.1858221689860027,785.4249877929688,830.1672058105469
2.288072713216146,899.5984191894532,832.3734436035155
1.5896895090738932,1003.9586392144549,318.50101995469805
1.5059516906738282,906.6201038421005,901.5612869227983
1.4848862965901692,1081.6616846965444,571.4298969507573
1.7873664855957032,399.90437056731537,1016.6168644637997
1.91773681640625,153.8859329223633,565.4171752929689
0.6240252176920573,290.6734313964844,541.1484069824219
1.8831954956054688,115.20018960324508,684.5575318787284
2.3865633646647137,1192.7164392764796,685.8226048371083
1.718820826212565,86.56149642046825,782.6989968034015
1.9177256266276042,678.973419189453,318.3171691894531
1.8450489044189453,774.8392105786415,405.4826798786198
1.392845916748047,939.6716568147584,968.7536891796772
2.1459632873535157,250.97576574943494,264.61048562418074
1.3003827412923177,176.88318459691695,707.8422590424493
2.933069101969401,773.1234620354963,262.0344125443704
1.9177340189615886,714.2734375,485.9921569824219
2.297035980224609,698.495679229472,1031.1208834286283
3.120108795166016,81.0796890258789,609.5421752929688
3.1895591735839846,1282.9835903527062,893.0905717421189
1.4407686869303384,825.3914552204839,531.9917418094795
0.8822650273640951,785.3778473040827,370.1027492947049
1.4615894317626954,750.478153933423,801.167365454694
1.3588998158772787,520.3857312247603,924.6069701244603
3.1624468485514323,1114.187666878312,682.3500677701355
1.6497893015543619,210.88282018258292,994.0355638984902
2.121916580200195,209.40748016888617,498.97838231633835
2.2106976826985676,503.01653790426354,596.9915100848618
0.8904898325602214,639.6158140384467,988.243293427877
1.5072121938069662,756.9903723047016,1078.3277210785966
1.899813969930013,693.7641261005728,875.1688144274588
2.169743855794271,694.8175023157162,865.2419302828562
1.9328168233235676,364.8217297523104,589.5305127194109
2.000545883178711,427.460922241211,874.84375
2.1955996195475262,588.4982634086068,174.34173706535182
1.244623311360677,494.20874788396355,915.4711331463137
2.19588623046875,396.3206333486576,278.6554783088442
1.762396748860677,929.4460725132052,549.0877557064242
1.2652586619059245,923.8671569824219,445.1765441894531
1.7215681711832682,838.375,916.2109375
2.8981719970703126,1265.7553606458714,1002.178199732976
1.6608022054036458,611.3001855757826,239.6126911431676
1.9177300771077475,562.0421752929688,527.9109191894531
0.5083303451538086,775.7595111042431,1023.24031617042
2.002905909220378,698.955972695014,1115.3026241163493
1.0006766637166342,684.9780321422033,431.3483651032966
2.0005486806233725,496.40623474121094,263.16093444824224
1.3560345967610676,817.9671936035156,741.3656311035156
1.3560412089029947,279.0906219482422,944.8921813964845
1.7058544158935547,297.4100404397104,925.4555180215405
1.482192866007487,979.7762460290861,395.2320869908986
1.9177330017089844,1003.2921447753906,858.8484497070312
2.135974375406901,259.7491593101445,591.0744957299579
0.9292072931925456,605.6786348221027,1146.8322662228757
1.670951207478841,232.960123430296,468.89161576039766
1.205692672729492,365.3349499348739,526.970745185183
2.1574447631835936,93.23435831103745,572.9035596167168
1.7188182830810548,880.8114887039097,610.6115077160031
1.7303291320800782,713.4020175314533,363.5703275185589
2.4855911254882814,92.55833113614328,595.6208476824344
1.4344346364339193,312.39982640502586,1084.7420366674955
2.2880681355794272,1093.7484130859375,519.085906982422
1.7625517527262369,704.7299066626704,208.97890502314775
2.2259290059407553,1214.1703025063048,765.621435996696
1.4821909586588542,828.6945706540349,272.7387622690194
2.3626920064290364,582.4637317971154,587.1489462640891
1.0053375879923503,891.2858622757938,998.4563285950911
0.9540578206380208,260.6575462819584,485.2090741765044
1.3665506998697916,969.6332682960199,1040.891268108987
1.1858253479003906,979.5749816894531,552.1796569824219
2.460766092936198,693.0402934653213,794.7469752126539
1.7502947489420573,822.5703823597322,1127.831573914508
2.3118693033854165,1227.662525247797,1035.9551901117377
1.7064693450927735,315.46545891148696,231.13816902816768
1.7740628560384115,1105.8297034910518,558.4781188403299
2.991377258300781,344.89250819847604,599.1066350769971
1.7960060119628907,713.8303508550063,257.7923910420794
